prod_id,prod_title,price,category,brand,stock,asin
PROD-13802,  Fully-configurable asymmetric conglomeration  ,388.0,Sports,Apple,446,B9LDR472JM
PROD-13803,  Universal optimal monitoring  ,244.76,ELECTRONICS,Philips,88,BRG8OZS8KW
PROD-13804,  Reactive well-modulated function  ,292.19,Electronics,SONY,6,BU6IAZLG4E
PROD-13805,  Configurable homogeneous Graphical User Interface  ,352.6,Electronics,Philips,152,BMT0M1RFEJ
PROD-13806,  Fundamental didactic installation  ,284.2,electronics,SONY,21,B3BA0P027C
PROD-13807,  Triple-buffered stable conglomeration  ,444.38,Sports,Apple,220,B61WHVX7R4
PROD-13808,  Re-contextualized coherent application  ,269.06,electronics,Apple,313,BS6TYN6L4E
PROD-13809,  Enhanced bottom-line moderator  ,403.81,Home & Kitchen,Samsung,56,BAVPJ0EJZX
PROD-13810,  Compatible dedicated solution  ,441.89,ELECTRONICS,Nike,122,B452P6HR8G
PROD-13811,  Extended non-volatile forecast  ,342.11,Beauty,Nike,244,BEUAMEIERN
PROD-13812,  Optimized content-based hierarchy  ,462.92,Sports,Samsung,380,B00TKTX5RC
PROD-13813,  Progressive bottom-line database  ,268.65,Home & Kitchen,Samsung,451,B9ENQF2WJ5
PROD-13814,  Face-to-face grid-enabled secured line  ,128.81,ELECTRONICS,Sony,341,BB5B20LYJJ
PROD-13815,  Managed mission-critical strategy  ,271.96,Electronics,SONY,54,BXY38RE9E4
PROD-13816,  Focused neutral attitude  ,34.81,Sports,Samsung,335,BWFW9DR2GX
PROD-13817,  Public-key 4thgeneration protocol  ,387.28,electronics,APPLE,173,BO9XVO87O7
PROD-13818,  Down-sized holistic solution  ,184.1,Books,Apple,91,B8CI7M14SK
PROD-13819,  Down-sized 24hour info-mediaries  ,281.6,Books,Apple,471,BHNYHUXNIX
PROD-13820,  Switchable client-server Graphic Interface  ,263.79,ELECTRONICS,APPLE,400,B7GJXX5BZH
PROD-13821,  Synergistic dynamic collaboration  ,254.86,Apparel,Philips,207,B3P03Q48A5
PROD-13822,  Reduced stable emulation  ,252.74,electronics,Samsung,371,B7MEOS8N7F
PROD-13823,  Multi-tiered neutral interface  ,199.27,electronics,Nike,8,BPJVV1SC0M
PROD-13824,  Cross-group disintermediate concept  ,250.99,Electronics,Philips,286,BCNXJ4LN8T
PROD-13825,  Up-sized incremental analyzer  ,225.3,Home & Kitchen,   Samsung   ,353,B4OFINEMQI
PROD-13826,  Operative contextually-based pricing structure  ,113.65,Books,SONY,234,B5N0RMGZ37
PROD-13827,  Balanced global standardization  ,52.19,Home & Kitchen,Nike,5,B275GMQC0S
PROD-13828,  Ergonomic fault-tolerant array  ,109.93,Sports,SONY,478,B0ANWJA1QM
PROD-13829,  Optimized explicit parallelism  ,242.66,electronics,APPLE,260,BKJ6D97R3T
PROD-13830,  Decentralized non-volatile project  ,48.55,Apparel,Nike,298,BRORA19FNT
PROD-13831,  Robust optimal monitoring  ,41.69,Books,Philips,261,BX775NP9TE
PROD-13832,  Enterprise-wide optimizing methodology  ,376.71,Sports,Philips,368,BEVFDAYZWH
PROD-13833,  Progressive cohesive groupware  ,381.78,ELECTRONICS,Philips,113,BTGL2XU4X8
PROD-13834,  Cross-platform directional implementation  ,395.62,Beauty,Samsung,199,BQKUKLTKUN
PROD-13835,  Streamlined bandwidth-monitored moderator  ,268.51,electronics,Apple,367,BRFFEIYZBB
PROD-13836,  User-centric disintermediate moderator  ,128.84,ELECTRONICS,Nike,358,BYS9KBJ5N7
PROD-13837,  Pre-emptive methodical collaboration  ,401.86,Books,SONY,459,BVPVXZVSOY
PROD-13838,  Optimized empowering matrices  ,272.4,ELECTRONICS,APPLE,87,BEMJ19NH3L
PROD-13839,  Polarized didactic monitoring  ,416.91,Apparel,SONY,40,BHGPD9ZIPR
PROD-13840,  Synergistic needs-based service-desk  ,167.76,Sports,Apple,357,BQUODH8FV2
PROD-13841,  Focused leadingedge open system  ,54.87,Home & Kitchen,APPLE,164,BQ93UBEXTX
PROD-13842,  Self-enabling holistic toolset  ,101.73,electronics,Samsung,287,BEOF334E8K
PROD-13843,  Networked 3rdgeneration ability  ,189.69,Home & Kitchen,Philips,266,B97BLI5BS9
PROD-13844,  Polarized background success  ,365.14,Apparel,Nike,66,B12MNQ788V
PROD-13845,  Ameliorated intermediate forecast  ,267.81,electronics,SONY,275,BIU8UFLS8D
PROD-13846,  Programmable transitional protocol  ,50.56,electronics,Samsung,473,B030TZWWXX
PROD-13847,  Switchable radical matrices  ,485.23,Electronics,Nike,122,BL9C98LFFQ
PROD-11549,  Multi-layered dedicated support  ,116.16,Electronics,Apple,1,BHA5MUE0YJ
PROD-13849,  Optional content-based artificial intelligence  ,464.68,ELECTRONICS,SONY,391,BZDBPWB48P
PROD-13850,  Networked leadingedge architecture  ,356.68,electronics,Samsung,231,BPDJECPRH7
PROD-13851,  Assimilated static synergy  ,131.46,Apparel,Samsung,74,B4KBEH92FD
PROD-13852,  Front-line fresh-thinking intranet  ,338.81,Books,Samsung,225,BGF12BRIUI
PROD-13853,  Multi-channeled composite open architecture  ,425.05,Beauty,Sony,500,BMT7D9AX9B
PROD-13854,  Cross-group scalable Graphical User Interface  ,384.51,Books,Philips,344,B45LD51D8E
PROD-13855,  Streamlined intangible conglomeration  ,111.46,ELECTRONICS,Nike,28,BCQGLK0KD9
PROD-13856,  Networked object-oriented installation  ,484.78,Electronics,Sony,6,BYYYXWV50X
PROD-13857,  Reduced 5thgeneration process improvement  ,73.58,Beauty,   Samsung   ,262,B5O6OJR9XF
PROD-13858,  Exclusive client-driven protocol  ,235.98,ELECTRONICS,Nike,492,BJA31S1I58
PROD-13859,  Versatile content-based complexity  ,477.78,Home & Kitchen,Philips,204,B0QKCTUQ0D
PROD-13860,  Multi-lateral asymmetric collaboration  ,283.83,ELECTRONICS,Samsung,325,BBT2FGAL8G
PROD-13861,  Devolved uniform firmware  ,376.26,Sports,Sony,102,BFWBQK3NI7
PROD-13862,  Cross-platform human-resource monitoring  ,285.69,ELECTRONICS,Philips,465,BRRFIV9WYH
PROD-13863,  Re-engineered methodical instruction set  ,26.55,Beauty,Nike,84,BKT7YBF50X
PROD-13864,  Universal contextually-based infrastructure  ,379.17,Home & Kitchen,Samsung,287,BQB12JR7TF
PROD-13865,  Polarized logistical encoding  ,394.74,Sports,Philips,319,BEGSN4DQQG
PROD-13866,  Horizontal mobile standardization  ,160.51,Sports,Apple,454,BXDHNI7XZO
PROD-13867,  Up-sized user-facing neural-net  ,48.49,Sports,   Samsung   ,493,B7ONSN04LX
PROD-13868,  Implemented 3rdgeneration architecture  ,468.54,Apparel,Samsung,345,BOFD4OX4UW
PROD-13869,  Cross-group non-volatile utilization  ,146.53,Books,Samsung,111,B1EMV70TF5
PROD-13870,  Multi-layered stable alliance  ,105.66,Sports,Nike,403,B18RFSFWW3
PROD-13871,  Exclusive content-based intranet  ,356.12,electronics,APPLE,184,BKGAX2FSHJ
PROD-13872,  Balanced zero tolerance workforce  ,111.2,Apparel,Samsung,449,BU2WFQPREH
PROD-13873,  Assimilated 5thgeneration infrastructure  ,428.91,Books,Philips,264,BCLYBT3VVB
PROD-13874,  Function-based responsive model  ,203.85,Home & Kitchen,   Samsung   ,207,BGKVDGM58Q
PROD-13875,  Synergized content-based installation  ,348.32,electronics,Philips,276,BPE9547JIN
PROD-13876,  Polarized zero tolerance parallelism  ,126.26,Electronics,Samsung,457,BYTZ9Z7PGX
PROD-13877,  Future-proofed contextually-based matrix  ,93.93,ELECTRONICS,APPLE,226,BELH8OWNOW
PROD-13878,  Pre-emptive bifurcated archive  ,434.84,Apparel,Philips,28,B5K56ULATA
PROD-13879,  Multi-tiered bottom-line Local Area Network  ,96.46,Books,Sony,446,BI2NW1I7U0
PROD-13880,  Function-based uniform array  ,407.26,Books,Philips,408,BMU16TZ7WR
PROD-13881,  Secured contextually-based leverage  ,58.9,ELECTRONICS,Apple,456,BU537AU0S5
PROD-13882,  Business-focused background capacity  ,385.45,Books,Samsung,360,BYIM364UA5
PROD-13883,  Ameliorated disintermediate Local Area Network  ,249.7,ELECTRONICS,Apple,319,B5H90YKUYM
PROD-13884,  Optional mobile extranet  ,218.05,Electronics,Philips,153,B8DFWG3I64
PROD-13885,  Function-based attitude-oriented database  ,75.86,Beauty,Apple,92,BID814A5ZJ
PROD-13886,  Business-focused coherent Internet solution  ,410.69,electronics,SONY,363,BD0MV2AC2P
PROD-13887,  Stand-alone needs-based frame  ,54.1,Beauty,Apple,10,BE8CYMVS9F
PROD-13888,  Enhanced regional matrices  ,215.63,ELECTRONICS,Sony,164,BH0N0DZ1AW
PROD-13889,  Advanced needs-based moratorium  ,19.99,Books,Samsung,39,B1S5YKSMET
PROD-13890,  De-engineered hybrid infrastructure  ,116.59,Books,Apple,357,BS2BI6NMHJ
PROD-13891,  Decentralized local emulation  ,277.78,Sports,Philips,83,BQOI0NZH7Z
PROD-13892,  Front-line user-facing interface  ,234.22,ELECTRONICS,Sony,31,BJCY6QQLAB
PROD-13893,  Persevering national emulation  ,386.24,electronics,Philips,415,BLCUT5JRJV
PROD-13894,  Automated eco-centric artificial intelligence  ,376.12,ELECTRONICS,SONY,149,BNZES0J5GK
PROD-13895,  Implemented neutral benchmark  ,129.53,Apparel,Nike,25,BRVT7FPOQZ
PROD-13896,  Business-focused contextually-based complexity  ,306.95,Sports,Apple,72,BJW256DEWD
PROD-13897,  Synergistic encompassing challenge  ,452.63,Apparel,APPLE,268,B0KBWDS0WF
PROD-13898,  Public-key grid-enabled analyzer  ,248.53,Beauty,Apple,7,BZJ968P28L
PROD-13899,  Profit-focused leadingedge encryption  ,150.29,Electronics,Philips,89,BLMB3NZEQJ
PROD-13900,  Self-enabling optimizing product  ,180.72,Home & Kitchen,Nike,135,B9VKZQXI36
PROD-13901,  Programmable local Local Area Network  ,,Beauty,Nike,205,BO7TCD8LKA
PROD-13902,  Universal contextually-based hardware  ,195.03,Apparel,Sony,371,BNZSN6LJS2
PROD-13903,  Expanded interactive process improvement  ,55.83,Apparel,Philips,442,BHTB26IP3D
PROD-13904,  Intuitive responsive hub  ,,Apparel,SONY,110,B6S5WMQ2K8
PROD-13905,  Profit-focused 24/7 software  ,336.76,Electronics,SONY,404,BJHAXBUM17
PROD-11406,  User-friendly intangible open architecture  ,335.97,Sports,Apple,310,BWBDJ1AOCW
PROD-13907,  Programmable fault-tolerant knowledgebase  ,122.27,Electronics,APPLE,65,BIIJ84ZEFM
PROD-13908,  Customizable eco-centric productivity  ,484.04,Books,Apple,166,BFD7K3XIEC
PROD-13909,  Cross-group 5thgeneration algorithm  ,251.65,Beauty,Nike,4,BXZ6OLVERK
PROD-13910,  Organic contextually-based analyzer  ,101.23,Apparel,   Samsung   ,193,BQP447JEPG
PROD-13911,  Managed clear-thinking groupware  ,13.79,electronics,Sony,21,BF935SKJ77
PROD-13912,  Enterprise-wide clear-thinking project  ,439.71,Books,Philips,441,B79GILGV22
PROD-13913,  Optional scalable hierarchy  ,268.71,electronics,Sony,196,BSTSUONKBX
PROD-13914,  Balanced optimizing portal  ,96.73,Home & Kitchen,Sony,389,BO1Y52MO3X
PROD-13915,  Profound system-worthy archive  ,463.98,Apparel,SONY,462,BWZJD0S61K
PROD-13916,  Synergized value-added implementation  ,,Electronics,Apple,247,BC157SCWYU
PROD-13917,  Decentralized content-based hierarchy  ,119.98,Apparel,Sony,472,BRI27F4B6N
PROD-13918,  Managed asynchronous orchestration  ,140.17,Apparel,SONY,283,BX2NE6MW92
PROD-13919,  Object-based value-added capacity  ,315.03,Apparel,Apple,43,BG7GWY5WU7
PROD-13920,  Persevering 5thgeneration function  ,311.01,ELECTRONICS,APPLE,45,B2GTQAPO1N
PROD-13921,  Reactive high-level knowledgebase  ,402.02,ELECTRONICS,Apple,401,BUOB1KWS3F
PROD-13922,  Vision-oriented systemic collaboration  ,416.52,Apparel,Sony,48,BX73G0DSWD
PROD-13923,  Multi-lateral client-driven monitoring  ,272.06,Beauty,APPLE,110,BBHFLHRMRL
PROD-13924,  Multi-channeled bandwidth-monitored contingency  ,70.43,ELECTRONICS,Nike,269,B0W60BNVPI
PROD-13925,  Synchronized value-added challenge  ,308.87,Beauty,Apple,80,B7BNQVO2RO
PROD-13926,  Extended transitional projection  ,183.13,Books,APPLE,164,B9H8ZXBM6C
PROD-13927,  Quality-focused tertiary synergy  ,147.59,Sports,Apple,454,BJEVU215EY
PROD-13928,  Re-engineered eco-centric policy  ,196.68,Sports,Samsung,24,B7C90F6RLZ
PROD-13929,  Horizontal clear-thinking solution  ,384.18,ELECTRONICS,Apple,387,BOYKX9RRG2
PROD-13930,  Operative composite data-warehouse  ,169.37,Beauty,Philips,229,B272GSF3NL
PROD-13931,  Business-focused needs-based moderator  ,9.82,Beauty,APPLE,230,B0Z756X1K2
PROD-13932,  Implemented tangible encoding  ,193.34,Electronics,Philips,139,BXEYBS7UCJ
PROD-13933,  Ameliorated tertiary parallelism  ,219.92,Apparel,APPLE,416,B1J3VFTUUZ
PROD-13934,  Ergonomic client-server instruction set  ,270.89,Home & Kitchen,APPLE,342,BG94WVYG5P
PROD-13935,  Horizontal 3rdgeneration ability  ,335.43,Home & Kitchen,Sony,316,BCMQ2PM0XI
PROD-13936,  Centralized eco-centric challenge  ,403.29,Beauty,Philips,483,B6HIAIR1W0
PROD-13937,  Decentralized hybrid frame  ,397.11,Electronics,SONY,431,BPM6WN2F7Z
PROD-13938,  Persistent bifurcated model  ,128.1,Books,Sony,487,BF51X8JQAF
PROD-13939,  Up-sized secondary monitoring  ,85.08,electronics,Sony,480,B7KZ6B3HF0
PROD-13940,  Seamless background utilization  ,388.61,ELECTRONICS,Philips,111,BHI1KY2DQS
PROD-13941,  Customer-focused secondary frame  ,494.86,Electronics,Apple,318,B3XPK4P6KU
PROD-13942,  Streamlined mobile orchestration  ,95.67,Electronics,Sony,117,BTQNBI95QH
PROD-13943,  Function-based stable paradigm  ,100.42,Beauty,Sony,369,BM1TUTNGCD
PROD-13944,  Business-focused background project  ,488.86,electronics,Philips,85,BLSC4EIJHG
PROD-13945,  Multi-tiered bottom-line model  ,301.14,Sports,Philips,82,BP0GRDN714
PROD-13946,  Organized empowering knowledge user  ,69.16,electronics,Sony,113,BYXEWDDV73
PROD-13947,  Down-sized real-time matrix  ,214.67,Electronics,Nike,378,BQ8EZNTNGX
PROD-13948,  Devolved scalable algorithm  ,21.49,Home & Kitchen,Apple,102,B340SMTZ3S
PROD-13949,  Multi-layered dedicated customer loyalty  ,134.66,Apparel,Philips,8,BC4PW0C77X
PROD-13950,  Pre-emptive leadingedge function  ,440.92,electronics,Apple,48,BBZERVHBQK
PROD-13951,  Multi-tiered leadingedge strategy  ,280.55,Home & Kitchen,APPLE,390,BCCZR15S7Y
PROD-13952,  Inverse full-range help-desk  ,343.6,Books,Apple,151,BFUA3LQHIR
PROD-13953,  Extended mobile hardware  ,455.9,electronics,APPLE,203,B5QG1V97AH
PROD-13954,  Sharable responsive alliance  ,13.5,Electronics,Philips,215,B8E5M6UHTB
PROD-13955,  Customer-focused eco-centric website  ,271.22,Books,APPLE,225,BDBYOXBCKC
PROD-13956,  Up-sized client-server software  ,16.7,Home & Kitchen,SONY,209,BA3ZOBFGGP
PROD-13957,  Public-key executive software  ,109.52,Beauty,SONY,325,BMHFRY81XD
PROD-13958,  Right-sized 5thgeneration alliance  ,333.02,Sports,APPLE,453,BDDH1BHG4Y
PROD-13959,  Enterprise-wide reciprocal ability  ,332.77,electronics,Sony,234,BGY0A3MO92
PROD-13960,  Team-oriented 4thgeneration infrastructure  ,359.2,Electronics,APPLE,92,BE03I64AOW
PROD-13961,  Centralized background model  ,127.41,Sports,Philips,364,BCLSPWVY6W
PROD-13962,  Inverse stable solution  ,286.31,Electronics,Philips,350,B22A6O4SGH
PROD-13963,  Monitored 4thgeneration hierarchy  ,243.88,Sports,Philips,195,BVNLGJ395S
PROD-13964,  Organized well-modulated synergy  ,407.64,Electronics,Apple,256,BY21967G67
PROD-13965,  Networked zero administration info-mediaries  ,286.52,Sports,Apple,218,B00L073LFU
PROD-13966,  Seamless reciprocal matrices  ,198.78,Electronics,Nike,206,BJX9VO17MX
PROD-13967,  Switchable full-range capability  ,235.75,Apparel,APPLE,329,BV7MEVFL6G
PROD-13968,  Total eco-centric algorithm   Special Edition (encoding artifact),118.75,Apparel,APPLE,371,B03KLMUM9C
PROD-13969,  Extended real-time protocol  ,299.72,Apparel,Sony,325,BUCQ3IWZD9
PROD-13970,  Expanded bi-directional knowledge user  ,412.63,Sports,SONY,392,BHDQSU1U8P
PROD-13971,  Versatile needs-based access  ,374.35,Electronics,Samsung,118,BQBXH3P57T
PROD-13972,  Decentralized bifurcated framework  ,41.02,Electronics,Philips,398,BTWGWG8HN5
PROD-13973,  Polarized bifurcated software  ,142.29,ELECTRONICS,Sony,204,B3VFZMWMPJ
PROD-13974,  Universal mobile Internet solution  ,,Books,Apple,355,BTJ3O42SO2
PROD-13975,  Customizable 24hour array  ,463.96,Electronics,Samsung,391,BU8SOQAHLR
PROD-13976,  Front-line object-oriented task-force  ,424.76,Home & Kitchen,Nike,124,BB7K4PSBPT
PROD-13977,  Business-focused incremental methodology  ,388.47,electronics,Apple,445,BPNR7XNZ0Z
PROD-13978,  Face-to-face didactic frame  ,70.14,Apparel,Apple,281,BHESG50BTM
PROD-13979,  Balanced next generation throughput  ,443.92,ELECTRONICS,APPLE,470,B5P571QY1X
PROD-13980,  Profit-focused responsive encoding  ,431.44,ELECTRONICS,Apple,414,BLQEQ0E2E1
PROD-13981,  Team-oriented client-driven secured line  ,261.83,Home & Kitchen,Sony,357,BTV6POKEGP
PROD-13982,  Inverse local standardization  ,460.62,electronics,APPLE,146,BP5SK2IJNR
PROD-13983,  Focused systematic customer loyalty  ,32.51,electronics,   Samsung   ,314,BVVKD2DOCF
PROD-13984,  Enterprise-wide upward-trending initiative  ,62.65,Sports,APPLE,124,BO2N763NA7
PROD-13985,  Right-sized bi-directional architecture  ,21.93,Apparel,Apple,192,BXNTL8K6KF
PROD-13986,  Open-architected zero administration success  ,461.62,Electronics,Philips,157,BTXNPLH8N3
PROD-13987,  Streamlined 24hour protocol  ,313.26,electronics,Apple,139,B645RDAOS0
PROD-13988,  Sharable discrete website  ,462.36,electronics,SONY,423,BB72HVCAO8
PROD-13989,  Team-oriented neutral synergy  ,147.0,ELECTRONICS,Sony,301,BS6QSOQYI6
PROD-13990,  Operative background moratorium  ,53.78,Apparel,Nike,492,B6CLR988ZS
PROD-13991,  Focused object-oriented complexity  ,270.2,Sports,Philips,354,B0LN273QDI
PROD-13992,  Future-proofed background projection  ,488.36,Books,Apple,331,BK0WG0262N
PROD-13993,  Multi-tiered didactic pricing structure  ,214.92,Apparel,APPLE,290,B0RQLJ279W
PROD-13994,  Front-line 3rdgeneration success  ,360.6,ELECTRONICS,Nike,235,B3GBBTSGNX
PROD-13995,  Multi-lateral modular superstructure  ,489.4,electronics,Sony,162,BA87CFR0BV
PROD-13996,  Versatile mission-critical product  ,293.99,Electronics,Samsung,491,BMC17VMDG3
PROD-13997,  Reduced multi-state data-warehouse  ,115.97,electronics,SONY,34,BYHW06HEMP
PROD-13998,  Ergonomic next generation conglomeration  ,191.67,Electronics,Samsung,277,BAEWX0CSAV
PROD-13999,  Multi-tiered discrete protocol  ,46.36,Home & Kitchen,Sony,454,BR53AGQNGS
PROD-14000,  Business-focused needs-based challenge  ,80.43,electronics,APPLE,148,B6LAOJP7R5
PROD-14001,  Down-sized well-modulated implementation  ,19.43,Home & Kitchen,Nike,110,BNHXRUH4WX
PROD-14002,  Advanced cohesive database  ,434.9,Sports,Sony,426,BLD5704MK9
PROD-14003,  Reverse-engineered needs-based artificial intelligence  ,441.14,Sports,Sony,325,BIQ7SK5OUY
PROD-14004,  Expanded context-sensitive capability  ,419.86,ELECTRONICS,Philips,415,BHH8VYUFKO
PROD-14005,  Seamless discrete instruction set  ,367.04,Sports,Sony,53,BQ4DUG838O
PROD-14006,  Synergized non-volatile migration  ,384.33,Sports,Sony,69,B9YBYMODNE
PROD-14007,  Centralized scalable open architecture  ,365.87,Beauty,Nike,47,BCZVXQLIZP
PROD-14008,  Synchronized 24/7 capacity  ,416.98,Electronics,Nike,49,BTBXPNR0SQ
PROD-14009,  Adaptive client-driven Local Area Network  ,148.0,Beauty,Samsung,154,BY3OTBZ64F
PROD-14010,  Synergized methodical database   Special Edition (encoding artifact),166.64,Beauty,SONY,153,B2JEN5CW2U
PROD-14011,  Programmable homogeneous Internet solution  ,371.87,Sports,Samsung,282,BONZDV68NF
PROD-14012,  Focused modular intranet  ,38.06,Electronics,SONY,420,B34E5GUZ2A
PROD-14013,  Function-based holistic extranet  ,263.08,Electronics,Samsung,173,BN6UACZ7XU
PROD-14014,  Robust 5thgeneration utilization  ,267.72,Electronics,Samsung,237,B4K79XFNPY
PROD-14015,  Mandatory cohesive application  ,277.94,Electronics,SONY,73,B20MZXCUIL
PROD-14016,  Intuitive intangible software  ,63.75,electronics,Sony,9,BDDK99NR4O
PROD-14017,  Streamlined methodical hierarchy  ,378.18,electronics,Philips,435,BTN6Y09HH9
PROD-14018,  Future-proofed impactful process improvement  ,256.99,Beauty,Philips,463,BW40J6H8A6
PROD-14019,  Re-contextualized object-oriented firmware  ,463.34,electronics,Samsung,270,BR62VRX4R8
PROD-14020,  Vision-oriented next generation array  ,,ELECTRONICS,SONY,359,BLU5NL2O2E
PROD-14021,  Adaptive well-modulated approach  ,487.93,Home & Kitchen,Philips,60,BKVAC89IUF
PROD-14022,  Exclusive asynchronous capability  ,354.8,Apparel,APPLE,53,BK2XAJ3T5N
PROD-14023,  Multi-tiered attitude-oriented methodology  ,449.56,Beauty,Nike,411,BNQV2PDC0N
PROD-14024,  Upgradable asynchronous website  ,233.65,ELECTRONICS,Sony,235,BXFQSTNR99
PROD-13058,  Phased dynamic support  ,87.46,Home & Kitchen,SONY,430,BLJOAAE7U0
PROD-14026,  Innovative solution-oriented open system  ,337.63,Electronics,Philips,446,BZI3JV9NX0
PROD-14027,  Multi-layered disintermediate adapter  ,313.58,Beauty,Sony,435,BD4YF1Y3DR
PROD-14028,  Devolved mobile secured line  ,14.53,Books,APPLE,264,BOXIKFGBSN
PROD-14029,  Automated leadingedge structure  ,34.76,Apparel,Sony,3,BUDXCJBX1N
PROD-14030,  Multi-tiered 5thgeneration Graphical User Interface  ,399.96,Apparel,Philips,483,BGFY5AQSAK
PROD-14031,  Synergized coherent algorithm  ,264.43,Electronics,Philips,453,BCF9N8SN35
PROD-14032,  Programmable fault-tolerant website  ,159.71,ELECTRONICS,Sony,13,BIQOGCRKLT
PROD-14033,  Phased didactic hub  ,498.72,Books,Sony,202,BHVUKT3XQK
PROD-14034,  Open-architected foreground function  ,370.41,Sports,Samsung,22,BSLJZKLHMI
PROD-14035,  Open-source modular capacity  ,360.55,Books,Nike,411,B9B7N229V7
PROD-14036,  Enterprise-wide didactic complexity  ,397.57,Sports,APPLE,430,B4EPRE4P1Z
PROD-14037,  Function-based homogeneous software  ,10.05,Home & Kitchen,Sony,183,BBX8IP72FN
PROD-14038,  Inverse dedicated conglomeration  ,203.11,ELECTRONICS,Apple,180,BYZYVVFNFY
PROD-14039,  Assimilated modular project  ,320.08,Books,APPLE,191,BVZL8JBMLD
PROD-14040,  Front-line mobile task-force  ,19.72,ELECTRONICS,SONY,445,BJQ1661F0Y
PROD-14041,  Re-contextualized multi-state time-frame  ,30.08,Electronics,Apple,105,BP2EL2AXL4
PROD-14042,  Face-to-face attitude-oriented monitoring   Special Edition (encoding artifact),416.04,Books,SONY,415,BZYDSFKKAR
PROD-14043,  Secured responsive pricing structure  ,311.86,Home & Kitchen,SONY,151,BCYZ05DPDQ
PROD-14044,  Grass-roots logistical knowledgebase  ,65.34,electronics,SONY,403,BICIROSEW8
PROD-14045,  Re-contextualized fault-tolerant customer loyalty  ,413.89,Home & Kitchen,Nike,100,BQTQLLAAYW
PROD-14046,  Innovative bandwidth-monitored success  ,248.55,ELECTRONICS,Nike,84,BA4TH50S91
PROD-14047,  Advanced optimizing initiative  ,301.23,Home & Kitchen,Sony,46,BBZ5MKQNR4
PROD-14048,  Function-based methodical pricing structure  ,17.73,Beauty,APPLE,374,BULA8Z34ES
PROD-14049,  Monitored optimizing forecast  ,319.84,Electronics,Philips,26,B9RHTKUR2E
PROD-14050,  Visionary stable matrix  ,,Electronics,Sony,33,BM5HT8ZQNB
PROD-14051,  Seamless eco-centric methodology  ,356.86,Home & Kitchen,APPLE,373,B2KI789H2H
PROD-14052,  Reverse-engineered neutral standardization  ,448.85,ELECTRONICS,APPLE,44,B8PAW37CRZ
PROD-14053,  Persistent asymmetric installation  ,476.36,electronics,Samsung,321,BSUWS8XJMG
PROD-14054,  Upgradable holistic migration  ,359.8,Home & Kitchen,Samsung,355,B78R9ZO3WM
PROD-14055,  Realigned local core  ,407.02,Beauty,Nike,341,B1JQMJDVD0
PROD-14056,  Stand-alone systematic model  ,168.6,Sports,SONY,401,B7RJLF3W4A
PROD-14057,  Networked coherent moratorium  ,119.43,ELECTRONICS,Samsung,436,B1982AXU8Z
PROD-14058,  Versatile demand-driven productivity  ,406.41,ELECTRONICS,APPLE,425,BFOWQ8UWAH
PROD-14059,  Managed secondary budgetary management  ,82.61,Apparel,APPLE,25,B503ULJR6L
PROD-14060,  Multi-layered transitional artificial intelligence  ,287.17,Sports,Philips,141,BH7RJMNFLV
PROD-14061,  Future-proofed grid-enabled core  ,346.57,electronics,Samsung,10,BN67OM3O5G
PROD-14062,  Horizontal composite orchestration  ,247.89,ELECTRONICS,SONY,174,BZ49WCVRJX
PROD-14063,  Function-based solution-oriented model  ,45.71,Beauty,SONY,287,B0105VFIB8
PROD-14064,  Synergistic optimizing benchmark  ,67.46,Home & Kitchen,Philips,93,BC6QEEZ4OH
PROD-14065,  Reverse-engineered dedicated encoding  ,393.93,Books,Apple,410,B4E97EH35P
PROD-14066,  Grass-roots background knowledgebase  ,389.61,Books,Samsung,100,B7D19HGTRZ
PROD-14067,  Triple-buffered encompassing infrastructure  ,339.42,Apparel,Sony,6,BLU7S130AV
PROD-14068,  Ameliorated zero administration interface  ,56.57,Beauty,Philips,398,BAXLVW15XU
PROD-14069,  Ameliorated contextually-based info-mediaries  ,63.52,Home & Kitchen,SONY,232,BVX9237CT9
PROD-14070,  Grass-roots dedicated benchmark  ,370.19,Electronics,SONY,275,BS9DYAB7KW
PROD-14071,  Synergized methodical success  ,146.45,Home & Kitchen,Nike,477,BLPPIZ1P2C
PROD-14072,  Versatile eco-centric leverage  ,390.12,Electronics,APPLE,202,BOZ3YBT7AF
PROD-14073,  Enterprise-wide 24hour info-mediaries  ,490.96,Books,SONY,339,B3JXI5K84H
PROD-14074,  Decentralized uniform website  ,194.11,ELECTRONICS,Apple,20,B92ORQRQU9
PROD-14075,  Down-sized maximized implementation  ,358.56,Home & Kitchen,Nike,443,BUD006YQAF
PROD-14076,  Quality-focused exuding paradigm  ,434.08,Home & Kitchen,Philips,56,B9RV18JRRN
PROD-14077,  Down-sized analyzing hardware  ,379.54,Home & Kitchen,SONY,326,BXGGDJRLGN
PROD-14078,  Visionary 3rdgeneration parallelism  ,459.48,Beauty,Samsung,447,BMY9QJB850
PROD-14079,  Balanced fault-tolerant forecast  ,309.24,Home & Kitchen,SONY,462,B6FC5IM4HG
PROD-14080,  Balanced static solution  ,144.04,ELECTRONICS,   Samsung   ,464,BQUGUB14U5
PROD-14081,  User-centric value-added task-force  ,345.32,Sports,Philips,142,BWLIIKQ9SN
PROD-14082,  Cross-group intangible protocol  ,405.03,ELECTRONICS,Philips,326,BDZBMFVDL4
PROD-14083,  Ergonomic incremental matrices  ,213.2,Books,Nike,241,BNY1CTOW2F
